Impressions,Approved_Conversion_Rate,Cost_per_Approved_Conversion,Spent,Spent_x_Clicks,Conversion_Rate,Cost_per_Conversion,Clicks,interest,ROAS
24952,40.0,4.110000131444999,8.220000267,41.100001335,60.0,2.7400000880866666,5,36,0.243308994500388
38900,0.0,5580000043.0,5.580000043,16.740000129000002,33.33333333333333,5.58000003742,3,36,0.0
53520,16.666666666666664,9.22999989077,9.2299999,55.379999399999996,16.666666666666664,9.22999989077,6,36,0.10834236302555732
181683,5.0,34.22999968577,34.22999972,684.5999944,10.0,17.1149998514425,20,36,0.0292141398817045
29185,0.0,3149999976.0,3.149999976,6.299999952,50.0,3.14999997285,2,36,0.0
105047,7.6923076923076925,20.20999937979,20.2099994,262.7299922,23.076923076923077,6.736666464421111,13,36,0.04948045668672902
287976,6.451612903225806,29.71999989514,59.43999982,1842.63999442,9.67741935483871,19.813333266728886,31,63,0.03364737560603769
212175,4.545454545454546,38.589999641409996,38.58999968,848.97999296,9.090909090909092,19.2949998303525,22,63,0.025913449294283245
11139,inf,0.0,0.0,0.0,inf,0.0,0,63,999999999.9999999
124005,9.090909090909092,21.849999768149996,21.84999979,240.34999768999998,36.36363636363637,5.462499946134375,11,63,0.045766590826783415
20423,0.0,1960000037.9999998,1.960000038,1.960000038,100.0,1.9600000360399998,1,63,0.0
103001,0.0,22320000050.0,22.32000005,312.4800007,7.142857142857142,22.32000002768,14,64,0.0
447420,3.0303030303030303,55.119999522440004,110.2399991,7275.839940600001,10.606060606060606,15.748571297750205,66,64,0.01814223527131594
156101,10.526315789473683,14.875000232562499,29.75000048,565.25000912,10.526315789473683,14.875000232562499,19,64,0.06722688966937365
93015,0.0,18470000150.0,18.47000015,221.6400018,8.333333333333332,18.47000013153,12,64,0.0
145398,0.0,36240000250.0,36.24000025,833.52000575,4.3478260869565215,36.24000021376,23,65,0.0
296413,2.0,76.43999950356,76.43999958,3821.999979,6.0,25.47999985150667,50,65,0.01308215601100763
9370,inf,0.0,0.0,0.0,inf,0.0,0,2,999999999.9999999
63785,28.57142857142857,5.90000009205,11.80000019,82.60000133,85.71428571428571,1.9666666980055556,7,2,0.16949152268026432
118522,7.142857142857142,26.81999978318,26.81999981,375.47999733999995,14.285714285714285,13.409999898294998,14,2,0.03728560801815734
240123,10.526315789473683,16.417500283395626,65.67000115,2495.4600437000004,13.157894736842104,13.134000227373201,38,2,0.060910612606850684
169108,5.0,32.24000021776,32.24000025,644.800005,10.0,16.12000011694,20,7,0.031017369485565768
1044442,5.633802816901409,30.6999999836625,245.5999999,34875.1999858,15.492957746478872,11.16363635858347,142,7,0.032573289915410246
93891,27.27272727272727,5.880000031373334,17.6400001,194.0400011,45.45454545454545,3.5280000192944003,11,7,0.17006802623713885
185823,4.0,38.549999321449995,38.54999936,963.749984,16.0,9.637499837590624,25,7,0.025940337654367724
175631,0.0,40759999510.0,40.75999951,937.4799887300001,4.3478260869565215,40.75999946924,23,66,0.0
37187,0.0,6370000004.999999,6.370000005,25.48000002,25.0,6.369999998629999,4,66,0.0
10991,1.8018018018018018,0.0,0.0,0.0,inf,0.0,0,66,0.0
344618,1.9607843137254901,89.76000038023999,89.76000047,4577.76002397,5.88235294117647,29.92000014669333,51,66,0.01114081990588986
98066,0.0,16150000099.999998,16.1500001,145.3500009,11.11111111111111,16.15000008385,9,10,0.0
770749,3.0,63.04333277898556,189.1299984,18912.99984,13.0,14.548461414265503,100,10,0.015862105564233633
52553,0.0,8529999851.999999,8.529999852,42.64999926,20.0,8.52999984347,5,10,0.0
362296,7.6923076923076925,22.59000042247,67.77000129,2643.0300503099998,17.94871794871795,9.681428754331224,39,10,0.04426737410138439
427729,2.0,96.89999880309999,96.8999989,4844.999945,8.0,24.22499971894375,50,10,0.010319917557704741
180351,4.761904761904762,37.13000007287,37.13000011,779.7300023099999,4.761904761904762,37.13000007287,21,15,0.026932399596296897
187329,3.4482758620689653,53.15999955684,53.15999961,1541.6399886899999,6.896551724137931,26.579999791709998,29,15,0.018811136330277128
782894,1.694915254237288,96.4649997017675,192.9299995,22765.739941,4.23728813559322,38.5859998922828,118,15,0.010366454181168614
1206533,4.6875,39.353333126774444,236.1199988,30223.3598464,13.28125,13.889411693300623,128,16,0.025410808192730644
84494,0.0,12570000170.0,12.57000017,87.99000119,28.57142857142857,6.2850000818575,7,16,0.0
94257,14.285714285714285,12.580000387419998,12.5800004,88.06000279999999,14.285714285714285,12.580000387419998,7,16,0.07949125342798151
131060,6.25,28.049999561949996,28.04999959,448.79999344,12.5,14.024999787987499,16,18,0.03565062440574351
341603,4.0,41.740000584129994,83.48000121,4174.0000605,8.0,20.8700002972825,50,18,0.02395783386424369
140749,5.263157894736842,30.479999869519997,30.4799999,579.1199981,5.263157894736842,30.479999869519997,19,18,0.03280839905669395
102525,7.6923076923076925,20.2999998097,20.29999983,263.89999779,15.384615384615385,10.149999909925,13,18,0.049261084153946956
447952,1.4705882352941175,131.57999816842,131.5799983,8947.4398844,11.76470588235294,16.447499785444062,68,19,0.007599939298619068
76355,0.0,14629999879.999998,14.62999988,131.66999892,22.22222222222222,7.3149999363425,9,19,0.0
256598,2.631578947368421,64.46999924553,64.46999931,2449.85997378,15.789473684210526,10.744999883209168,38,20,0.01551109059542642
127476,9.523809523809524,15.075000277462498,30.15000057,633.15001197,14.285714285714285,10.05000018665,21,20,0.06633499045183153
237603,5.405405405405405,31.125000104437497,62.25000024,2303.2500088799998,13.513513513513514,12.450000045509999,37,20,0.03212851393183981
271091,2.380952380952381,78.03999976195999,78.03999984,3277.6799932799995,7.142857142857142,26.013333271328886,42,21,0.012813941594533787
21743,0.0,3400000095.0,3.400000095,6.80000019,50.0,3.4000000916,2,21,0.0
88970,0.0,14830000399.999998,14.8300004,148.300004,20.0,7.4150001962925,10,22,0.0
108362,7.6923076923076925,22.42999980757,22.42999983,291.58999779,7.6923076923076925,22.42999980757,13,22,0.0445831479061325
188596,0.0,44140000340.0,44.14000034,1191.78000918,11.11111111111111,14.713333441762222,27,22,0.0
275080,6.976744186046512,23.21999998226,69.65999997,2995.37999871,9.30232558139535,17.41499998814625,43,22,0.04306632215401842
64647,0.0,16269999980.0,16.26999998,162.6999998,10.0,16.26999996373,10,23,0.0
31265,0.0,5789999902.0,5.789999902,23.159999608,25.0,5.789999896209999,4,23,0.0
140147,0.0,42080000159.99999,42.08000016,1009.9200038399999,8.333333333333332,21.040000069479998,24,23,0.0
223120,0.0,67669999840.0,67.66999984,2706.7999936,2.5,67.66999977233,40,23,0.0
104869,0.0,34070000890.0,34.07000089,613.2600160200001,5.555555555555555,34.07000085593,18,23,0.0
165177,4.3478260869565215,41.71999962828,41.71999967,959.55999241,17.391304347826086,10.4299999148925,23,24,0.0239693194603525
84194,0.0,19569999809.999996,19.56999981,215.26999790999997,9.090909090909092,19.569999790429996,11,24,0.0
220581,3.225806451612903,57.369999942629995,57.37,1778.47,3.225806451612903,57.369999942629995,31,24,0.017430712915854442
75804,10.0,17.369999632629998,17.36999965,173.6999965,20.0,8.6849998206575,10,25,0.0575705250484809
368986,0.0,100289998999.99998,100.289999,5917.109941,0.0,100289998999.99998,59,25,0.0
28194,0.0,3709999918.9999995,3.709999919,11.129999757,66.66666666666666,1.8549999585724999,3,25,0.0
99961,0.0,23209999799.999996,23.2099998,324.9399972,7.142857142857142,23.209999776789996,14,26,0.0
7573,1.8018018018018018,0.0,0.0,0.0,inf,0.0,0,26,0.0
685781,0.9708737864077669,177.88999902211,177.8899992,18322.6699176,9.70873786407767,17.7889999182211,103,27,0.005621451484015627
274222,2.3255813953488373,66.77000003323,66.7700001,2871.1100043,4.651162790697675,33.3850000333075,43,27,0.014976785959073603
110503,0.0,32679999950.0,32.67999995,816.99999875,16.0,8.169999985457501,25,27,0.0
1447755,3.4334763948497855,52.57249978092844,420.5799983,97995.1396039,4.721030042918455,38.23454529652413,233,28,0.019021351543861517
358987,0.0,87550000670.0,87.55000067,4552.60003484,1.9230769230769231,87.55000058245,52,28,0.0
826205,0.8,232.37000056763,232.3700008,29046.2501,4.0,46.4740001507052,125,28,0.004303481501712404
550954,0.0,150140001200.0,150.1400012,12611.7601008,3.571428571428571,50.04666704998444,84,28,0.0
378350,0.0,96480000730.0,96.48000073,5306.40004015,7.2727272727272725,24.12000017647,55,28,0.0
492784,7.142857142857142,23.877500319030624,95.5100013,5348.5600728,12.5,13.644285898050816,56,29,0.041880430797964184
327158,4.651162790697675,36.1550001319225,72.3100003,3109.3300129,13.953488372093023,12.051666714658055,43,29,0.02765869162874753
9921,1.8018018018018018,0.0,0.0,0.0,inf,0.0,0,29,0.0
59390,60.0,3.0699999719766664,9.209999919,46.049999594999996,100.0,1.8419999834315999,5,29,0.3257329018521859
1040330,1.3605442176870748,127.12500183643749,254.2500038,37374.7505586,8.843537414965986,19.557692598495564,147,29,0.007866273235399393
49422,0.0,11170000310.0,11.17000031,67.02000186000001,16.666666666666664,11.170000298829999,6,30,0.0
131091,5.555555555555555,34.23000022576999,34.23000026,616.14000468,16.666666666666664,11.410000082863332,18,30,0.02921413942083289
95691,6.666666666666667,25.260000084739996,25.26000011,378.90000165,6.666666666666667,25.260000084739996,15,30,0.03958828169460415
15513,0.0,1289999962.0,1.289999962,1.289999962,100.0,1.28999996071,1,31,0.0
382537,4.761904761904762,37.99666705400111,113.9900012,7181.3700756,6.349206349206349,28.497500292875625,63,32,0.02631809780149105
461356,4.6875,40.36666605321111,121.0999982,7750.3998848,9.375,20.183333029969443,64,32,0.02477291531433918
392541,3.7735849056603774,49.350000060324994,98.70000017,5231.10000901,5.660377358490567,32.9000000457,53,32,0.020263424483636824
35088,20.0,8.800000063199999,8.800000072,44.00000036,20.0,8.800000063199999,5,36,0.11363636269369835
53933,16.666666666666664,9.92999993807,9.929999948,59.579999688,50.0,3.3099999815633336,6,36,0.10070493505900822
228861,6.0606060606060606,26.694999681652497,53.38999939,1761.86997987,12.121212121212121,13.347499844163124,33,63,0.037460198966346905
20959,50.0,3.7699999772299995,3.769999981,7.539999962,50.0,3.7699999772299995,2,63,0.26525199065637556
24992,0.0,3190000057.0,3.190000057,6.380000114,50.0,3.19000005381,2,64,0.0
100351,6.666666666666667,24.17999992582,24.17999995,362.69999924999996,13.333333333333334,12.089999968954999,15,64,0.04135649305320381
292448,2.3255813953488373,76.89999960309999,76.89999968,3306.69998624,4.651162790697675,38.449999820775,43,64,0.013003901224294467
65060,14.285714285714285,14.52000008548,14.5200001,101.6400007,14.285714285714285,14.52000008548,7,64,0.0688705229369199
133316,0.0,36170000549.99999,36.17000055,759.5700115499999,9.523809523809524,18.085000265957497,21,64,0.0
113501,15.384615384615385,9.6100001900975,38.44000077,999.4400200199999,19.230769230769234,7.6880001524624,26,65,0.10405827054555343
192810,7.317073170731707,20.643333309785557,61.92999995,2539.12999795,9.75609756097561,15.482499983629376,41,65,0.04844178915507263
233404,2.3255813953488373,70.41000072959,70.4100008,3027.6300344,4.651162790697675,35.2050003823975,43,2,0.014202527888421744
128843,0.0,37599999900.0,37.5999999,902.3999976,8.333333333333332,18.7999999406,24,2,0.0
63564,0.0,20590000270.0,20.59000027,247.08000324,16.666666666666664,10.2950001298525,12,2,0.0
85970,7.142857142857142,24.780000185219997,24.78000021,346.92000294,7.142857142857142,24.780000185219997,14,2,0.04035512475726669
131232,6.25,29.53999934046,29.53999937,472.63998992,6.25,29.53999934046,16,7,0.03385240424147469
152454,4.545454545454546,37.84999975215,37.84999979,832.69999538,4.545454545454546,37.84999975215,22,7,0.02642007940612409
28989,0.0,2290000021.0,2.290000021,4.580000042,50.0,2.29000001871,2,7,0.0
80248,6.666666666666667,24.19000027581,24.1900003,362.8500045,6.666666666666667,24.19000027581,15,66,0.04133939593041926
38580,0.0,8519999980.999999,8.519999981,42.599999905,20.0,8.519999972479999,5,66,0.0
621591,1.098901098901099,163.35999983664001,163.36,14865.760000000002,5.4945054945054945,32.671999993465604,91,10,0.00612144955921816
250499,2.7777777777777777,58.139999991859995,58.14000005,2093.0400018,8.333333333333332,19.380000010206665,36,10,0.017199862386013193
131637,5.555555555555555,29.30999979069,29.30999982,527.5799967600001,11.11111111111111,14.6549999026725,18,10,0.034118048655992175
463813,2.898550724637681,58.169999770915,116.3399996,8027.4599724,5.797101449275362,29.08499989272875,69,10,0.017190991979192074
211767,2.857142857142857,60.89999907909999,60.89999914,2131.4999699,14.285714285714285,12.179999825564,35,10,0.016420361479558138
163181,3.8461538461538463,40.02000088998,40.02000093,1040.52002418,3.8461538461538463,40.02000088998,26,15,0.024987505665583016
1117385,1.3605442176870748,130.03499913498248,260.0699984,38230.2897648,7.482993197278912,23.642727125123386,147,16,0.007690237291101202
1663441,2.9268292682926833,59.91166667334805,359.4700001,73691.3500205,8.292682926829269,21.14529412228557,205,16,0.0166912398762461
455248,3.7037037037037033,52.8549997735725,105.7099996,5708.3399784,9.25925925925926,21.1419999157716,54,16,0.018919686004625434
75589,16.666666666666664,10.66000007934,10.66000009,63.96000054,16.666666666666664,10.66000007934,6,16,0.09380862959319086
594267,2.4390243902439024,71.650000414175,143.3000009,11750.600073799998,3.6585365853658534,47.76666695074444,82,16,0.01395673403646185
315281,0.0,65029998539.99999,65.02999854,2276.0499489,2.857142857142857,65.02999847496999,35,16,0.0
363456,1.4084507042253522,117.55999958244,117.5599997,8346.7599787,9.859154929577464,16.79428566902939,71,19,0.008506294679681711
438983,1.2345679012345678,143.42999995657,143.4300001,11617.8300081,3.7037037037037033,47.81000001739667,81,19,0.006972042106224805
42563,20.0,9.65999983734,9.659999847,48.299999235,20.0,9.65999983734,5,19,0.10351967036594098
399035,4.0,41.59999981946667,124.7999995,9359.9999625,9.333333333333334,17.82857135459592,75,20,0.02403846163457686
304680,0.0,98550000190.0,98.55000019,5814.45001121,5.084745762711865,32.850000052383336,59,20,0.0
140596,0.0,40770000220.0,40.77000022,937.71000506,4.3478260869565215,40.770000179229996,23,20,0.0
439986,3.75,44.95999995168,134.8799999,10790.399992,5.0,33.71999996657,80,20,0.022241992898887585
75803,18.181818181818183,9.679999945159999,19.3599999,212.9599989,18.181818181818183,9.679999945159999,11,20,0.10330578565223518
7073,1.8018018018018018,0.0,0.0,0.0,inf,0.0,0,21,0.0
153586,0.0,43010000349.99999,43.01000035,1204.2800098,7.142857142857142,21.505000164247498,28,22,0.0
180815,0.0,42629999759.99999,42.62999976,1321.52999256,3.225806451612903,42.62999971736999,31,22,0.0
253169,0.0,75789999839.99998,75.78999984,3865.28999184,1.9607843137254901,75.78999976420998,51,22,0.0
34453,20.0,7.71000003029,7.710000038,38.550000190000006,20.0,7.71000003029,5,22,0.12970168546584102
51550,0.0,14039999840.0,14.03999984,112.31999872,12.5,14.039999825959999,8,23,0.0
110018,0.0,39859999660.0,39.85999966,956.63999184,4.166666666666666,39.859999620139995,24,23,0.0
137584,0.0,36779999609.99999,36.77999961,772.37999181,4.761904761904762,36.779999573219996,21,24,0.0
209825,0.0,54869999530.0,54.86999953,1646.0999859,3.3333333333333335,54.869999475129994,30,24,0.0
264222,1.5873015873015872,87.78999951220999,87.7899996,5530.7699748,1.5873015873015872,87.78999951220999,63,25,0.011390819051656644
31202,0.0,6730000019.0,6.730000019,33.650000095,20.0,6.73000001227,5,26,0.0
252991,0.0,76839999320.0,76.83999932,3765.1599666800003,6.122448979591836,25.61333309812889,49,27,0.0
56265,0.0,15539999720.0,15.53999972,139.85999748,11.11111111111111,15.53999970446,9,27,0.0
76923,18.181818181818183,8.8350000355825,17.67000008,194.37000088000002,18.181818181818183,8.8350000355825,11,29,0.11318619076581315
209332,3.3333333333333335,49.600000090399995,49.60000014,1488.0000042,10.0,16.533333374488887,30,29,0.020161290265267303
214094,0.0,53269999030.0,53.26999903,1651.36996993,3.225806451612903,53.26999897673,31,29,0.0
526209,2.3529411764705883,63.4649997682675,126.9299996,10789.049966,3.5294117647058822,42.30999985256333,85,29,0.015756716349853695
741143,0.8333333333333334,179.62000082038,179.620001,21554.40012,3.3333333333333335,44.90500023877375,120,29,0.005567308731918071
172827,0.0,38420000430.0,38.42000043,960.50001075,8.0,19.210000205395,25,29,0.0
188873,2.631578947368421,58.5999998414,58.5999999,2226.7999962,2.631578947368421,58.5999998414,38,30,0.017064846445211942
123126,4.0,39.729999740269996,39.72999978,993.2499945,8.0,19.8649998800675,25,30,0.0251698969421648
77794,7.142857142857142,19.10999999089,19.11000001,267.54000014,7.142857142857142,19.10999999089,14,31,0.05232862372707405
56630,11.11111111111111,15.810000164189997,15.81000018,142.29000162,11.11111111111111,15.810000164189997,9,32,0.0632511061702435
400844,2.3529411764705883,70.4850010647575,140.9700022,11982.450187,4.705882352941177,35.24250054118938,85,32,0.01418741554070723
208572,2.7777777777777777,60.760000169239994,60.76000023,2187.3600082800003,5.555555555555555,30.38000009981,36,32,0.016458196119127005
59004,0.0,13510000110.0,13.51000011,108.08000088,12.5,13.510000096489998,8,36,0.0
196253,0.0,55100000020.0,55.10000002,1763.20000064,3.125,55.0999999649,32,36,0.0
51858,12.5,12.630000097369997,12.63000011,101.04000088,12.5,12.630000097369997,8,63,0.07917656304128279
280764,2.0408163265306123,81.36000016863998,81.36000025,3986.64001225,4.081632653061225,40.680000104659996,49,63,0.012291052076142403
63660,9.090909090909092,16.47000001353,16.47000003,181.17000033000002,9.090909090909092,16.47000001353,11,64,0.06071645404479598
109289,0.0,31029999969.999996,31.02999997,589.5699994299999,5.263157894736842,31.029999938969997,19,64,0.0
188440,2.5,60.729999599269995,60.72999966,2429.1999864,5.0,30.364999814817498,40,65,0.016466326454504937
212496,2.272727272727273,74.83000127516999,74.83000135,3292.5200594000003,4.545454545454546,37.4150006562925,44,2,0.013363623973616784
32574,0.0,7480000019.0,7.480000019,37.400000095,20.0,7.48000001152,5,2,0.0
128595,4.3478260869565215,36.48000046352,36.4800005,839.0400115000001,4.3478260869565215,36.48000046352,23,2,0.027412280325286392
242234,0.0,68060000540.0,68.06000054,3266.88002592,4.166666666666666,34.030000252985,48,7,0.0
33154,20.0,7.87999998712,7.879999995,39.399999975,20.0,7.87999998712,5,66,0.12690355336391043
9773,0.0,1460000038.0,1.460000038,1.460000038,100.0,1.4600000365399999,1,66,0.0
464036,1.2987012987012987,123.55000027644999,123.5500004,9513.3500308,3.896103896103896,41.18333345293889,77,10,0.008093889087449214
478480,1.3333333333333335,135.75000106425,135.7500012,10181.250090000001,4.0,45.25000038491667,75,10,0.0073664824394317095
428812,3.0303030303030303,58.44000002078,116.8800001,7714.0800066,6.0606060606060606,29.220000017695,66,10,0.017111567404788943
1177535,1.3574660633484164,121.88666692603778,365.6600009,80810.8601989,6.787330316742081,24.377333391708177,221,10,0.008204342811923336
426500,1.3888888888888888,128.27999867171997,128.2799988,9236.159913599999,5.555555555555555,32.069999691982495,72,10,0.007795447531546163
54237,14.285714285714285,10.779999839219998,10.77999985,75.45999895,28.57142857142857,5.389999922305,7,15,0.09276437976084347
506916,2.247191011235955,66.849999266575,133.6999986,11899.299875399998,2.247191011235955,66.849999266575,89,15,0.014958863282927825
250960,0.0,64879999519.99999,64.87999952,2724.95997984,4.761904761904762,32.43999974378,42,15,0.0
2286228,1.9830028328611897,86.19714313054327,603.380002,212993.140706,4.53257790368272,37.711250122643044,353,16,0.011601312567181169
915451,0.8,220.55999877943998,220.559999,27569.999875,4.8,36.75999982720667,125,16,0.004533913694819459
159478,5.0,33.899999946099996,33.89999998,677.9999995999999,15.0,11.299999989566665,20,16,0.029498525090279414
1228924,1.5789473684210527,106.32333436455889,318.9700032,60604.300608000005,3.1578947368421053,53.16166719113972,190,16,0.009405273128801206
938283,1.4925373134328357,124.31999998784,248.6400001,33317.7600134,5.223880597014925,35.52000000921143,134,16,0.00804375804049059
154572,3.8461538461538463,40.930000029069994,40.93000007,1064.18000182,3.8461538461538463,40.930000029069994,26,18,0.024431956957374327
378171,0.0,109250000799.99998,109.2500008,7647.500056,1.4285714285714286,109.25000069074999,70,18,0.0
468749,1.1904761904761905,134.11999736588,134.1199975,11266.079790000002,7.142857142857142,22.353332912941113,84,18,0.007456009682616822
309823,6.666666666666667,25.847499893538124,103.3899996,6203.399976,6.666666666666667,25.847499893538124,60,19,0.03868846131576261
327227,0.0,116559999599.99998,116.5599996,7576.399974,7.6923076923076925,23.311999915337598,65,19,0.0
334945,1.3888888888888888,120.29999927969999,120.2999994,8661.5999568,2.7777777777777777,60.149999669925,72,19,0.008312551994839722
68859,0.0,25459999679.999996,25.45999968,381.8999952,6.666666666666667,25.45999965454,15,19,0.0
127125,0.0,35679999830.0,35.67999983,713.5999965999999,10.0,17.83999990608,20,20,0.0
415798,1.25,131.78000046821998,131.7800006,10542.400048,3.75,43.92666685202444,80,20,0.00758840488267847
107671,5.0,29.910000180089998,29.91000021,598.2000042,5.0,29.910000180089998,20,20,0.033433634000183995
164356,3.571428571428571,46.790000153209995,46.7900002,1310.1200056,7.142857142857142,23.3950000883025,28,20,0.021372087961192783
17662,0.0,3189999938.0,3.189999938,6.379999876,50.0,3.18999993481,2,20,0.0
65339,0.0,16679999829.999998,16.67999983,166.7999983,20.0,8.33999991083,10,21,0.0
59838,0.0,11110000129.999998,11.11000013,77.77000091,14.285714285714285,11.110000118889998,7,21,0.0
381577,0.0,127569999300.0,127.5699993,10333.169943300001,2.4691358024691357,63.7849996181075,81,21,0.0
45491,0.0,11009999990.0,11.00999999,88.07999992,12.5,11.00999997899,8,22,0.0
18946,0.0,3599999904.9999995,3.599999905,7.19999981,50.0,3.5999999013999995,2,23,0.0
114370,0.0,33659999970.0,33.65999997,605.87999946,5.555555555555555,33.65999993634,18,23,0.0
99698,0.0,33349999900.0,33.3499999,700.3499979000001,4.761904761904762,33.349999866649995,21,23,0.0
355165,3.7037037037037033,42.86999988571,128.6099997,10417.4099757,4.938271604938271,32.15249991696187,81,24,0.023326335486933945
101431,4.3478260869565215,33.93000027607,33.93000031,780.39000713,4.3478260869565215,33.93000027607,23,25,0.029472442995404375
123151,4.166666666666666,36.440000263559995,36.4400003,874.5600072,8.333333333333332,18.22000014089,24,25,0.027442370794178005
24078,0.0,5769999980.999999,5.769999981,23.079999924,25.0,5.769999975229999,4,26,0.0
517801,0.0,181720001099.99997,181.7200011,19080.600115499998,2.857142857142857,60.57333367980888,105,27,0.0
145104,4.0,41.42000003858,41.42000008,1035.500002,8.0,20.710000029645,25,27,0.024142926075432714
179950,0.0,58679999709.99999,58.67999971,2053.7999898499997,2.857142857142857,58.679999651319996,35,27,0.0
258531,0.0,80339999789.99998,80.33999979,3695.6399903399997,4.3478260869565215,40.16999987491499,46,27,0.0
272500,0.0,104459999600.0,104.4599996,6476.5199752,4.838709677419355,34.81999985506,62,27,0.0
273197,0.0,87730000500.0,87.7300005,5000.6100285,5.263157894736842,29.243333490252223,57,28,0.0
775904,1.1627906976744187,126.99500093650249,253.990002,43686.280344,2.3255813953488373,63.497500484125624,172,28,0.007874325698820718
120251,0.0,39440000060.0,39.44000006,1025.4400015600002,3.8461538461538463,39.44000002056,26,28,0.0
139406,0.0,39049999479.99999,39.04999948,937.1999875199999,4.166666666666666,39.049999440949996,24,28,0.0
60314,9.090909090909092,16.93999956306,16.93999958,186.33999537999998,18.181818181818183,8.469999785765,11,28,0.059031878673810934
563074,2.3255813953488373,71.3549992143225,142.7099985,12273.059871000001,4.651162790697675,35.677499616080624,86,29,0.014014435015119038
168655,0.0,27299999830.0,27.29999983,491.39999694,11.11111111111111,13.649999908175,18,29,0.0
111963,5.88235294117647,29.37999937062,29.3799994,499.45998979999996,11.76470588235294,14.689999692654998,17,29,0.034036760394418636
1026304,4.761904761904762,34.69749982066281,277.5799986,46633.4397648,10.119047619047619,16.328235210804223,168,29,0.028820520355644887
1391924,3.875968992248062,42.2840003757716,422.8400038,109092.72098039999,6.5891472868217065,24.872941398536884,258,29,0.023649607203925466
147551,0.0,38500000829.99999,38.50000083,847.0000182599999,4.545454545454546,38.50000079149999,22,29,0.0
66794,11.11111111111111,17.329999782669997,17.3299998,155.9699982,11.11111111111111,17.329999782669997,9,31,0.05770340516347246
118882,5.263157894736842,32.30999990768999,32.30999994,613.88999886,10.526315789473683,16.1549999619225,19,31,0.03095017028245312
148010,0.0,41969999430.0,41.96999943,1007.27998632,4.166666666666666,41.96999938803,24,31,0.0
932890,0.5076142131979695,352.44999854755,352.4499989,69432.6497833,1.5228426395939088,117.48333292750556,197,32,0.002837281892802306
718359,0.6802721088435374,264.58999943541,264.5899997,38894.7299559,2.7210884353741496,66.14749990846313,147,32,0.003779432333535093
433658,2.4390243902439024,79.29999986035,158.5999998,13005.199983600001,6.097560975609756,31.719999953656,82,32,0.012610340495015497
29455,0.0,4769999980.999999,4.769999981,14.309999943,33.33333333333333,4.769999976229999,3,32,0.0
23973,33.33333333333333,4.82000004718,4.820000052,14.460000156,33.33333333333333,4.82000004718,3,36,0.207468877386753
126480,4.0,37.259999952739996,37.25999999,931.4999997499999,4.0,37.259999952739996,25,63,0.026838432642016803
138959,0.0,39520000699.99999,39.5200007,1106.5600196,3.571428571428571,39.520000660479994,28,63,0.0
68829,0.0,19479999780.0,19.47999978,233.75999736,8.333333333333332,19.47999976052,12,63,0.0
49916,10.0,16.37999998362,16.38,163.79999999999998,10.0,16.37999998362,10,64,0.061050061046333946
76014,6.25,22.670000287329998,22.67000031,362.72000496,6.25,22.670000287329998,16,65,0.044111159518369185
50947,0.0,15990000249.999998,15.99000025,159.9000025,10.0,15.990000234009997,10,2,0.0
55536,0.0,17049999950.0,17.04999995,187.54999945,9.090909090909092,17.049999932949998,11,66,0.0
318042,8.695652173913043,16.102499988474374,64.40999997,2962.85999862,17.391304347826086,8.051249995243595,46,10,0.06210215807795315
213016,6.666666666666667,22.109999763944998,44.21999955,1326.5999864999999,26.666666666666668,5.527499943059062,30,10,0.045228403896597776
182265,3.7037037037037033,38.18000003181999,38.18000007,1030.86000189,7.4074074074074066,19.090000025454998,27,15,0.026191723366694283
1117371,2.824858757062147,53.610000389278,268.050002,47444.850354,14.689265536723164,10.309615461141938,177,15,0.018653236197257506
333345,1.9230769230769231,77.59000019241,77.59000027,4034.68001404,9.615384615384617,15.5180000508964,52,15,0.012888258751221572
275930,6.666666666666667,23.389999973305,46.77999997,1403.3999991,16.666666666666664,9.3559999921288,30,16,0.042753313408290854
740631,0.9900990099009901,153.11999734688,153.1199975,15465.1197475,8.91089108910891,17.013333053665185,101,16,0.006530825602929292
328272,2.857142857142857,55.990000194009994,55.99000025,1959.65000875,5.714285714285714,27.9950001110025,35,16,0.017860332122112105
178455,15.0,10.513333396495556,31.5400002,630.8000040000001,30.0,5.256666699123889,20,16,0.09511731074449653
705712,1.0204081632653061,147.33999885266,147.339999,14439.319902000001,6.122448979591836,24.556666495907223,98,16,0.006787023257637004
690373,2.197802197802198,79.78500101010751,159.5700021,14520.8701911,5.4945054945054945,31.914000413617202,91,18,0.012533684111466627
515812,1.4492753623188406,117.62999938236999,117.6299995,8116.4699654999995,4.3478260869565215,39.209999820263334,69,18,0.008501232714801625
764793,1.9801980198019802,85.989998757005,171.9799976,17369.9797576,3.9603960396039604,42.99499938925125,101,18,0.011629259378407917
87832,9.090909090909092,18.100000361899998,18.10000038,199.10000418,9.090909090909092,18.100000361899998,11,19,0.055248617621562246
23368,0.0,4300000190.999999,4.300000191,12.900000573,33.33333333333333,4.300000186699999,3,19,0.0
51509,0.0,11570000050.0,11.57000005,80.99000035,14.285714285714285,11.570000038429999,7,19,0.0
87043,0.0,24480000019.999996,24.48000002,391.68000032,12.5,12.240000003879999,16,19,0.0
565565,3.5398230088495577,42.41749953939563,169.6699982,19172.7097966,6.1946902654867255,24.23857116796592,113,19,0.02357517559033265
253758,2.3255813953488373,62.14000027786,62.14000034,2672.02001462,9.30232558139535,15.53500008111625,43,20,0.016092693828651295
